Case,Timestamp,Activity,Activity_fixed,label
12550928,2014-12-19 08:00:06,registration date publication,registBration date publication,
12550928,2014-12-19 08:00:07,regular procedure without MER,Regular procedure without MER,
12550928,2014-12-19 08:00:08,send confirmation receipt,send confirmation recei;t,
12550928,2014-12-19 08:00:09,send confirmation receipt,send confirmation recei;t,
12550928,2014-12-19 08:00:10,start WABOprocedure,sctart WABOprocedure,
12550928,2015-01-15 08:00:36,create subcases completeness,create subcases completeness,
12550928,2015-01-15 08:00:37,phase application receptive,phase application receptivXe,
12550928,2015-01-15 08:00:38,procedure change,procedure change,
12550928,2015-01-15 08:00:39,request complete,request complet,
12550928,2015-01-15 08:00:40,send letter in progress,send letter in progresws,
12550928,2015-01-15 08:00:41,subcases completeness completed,subcases completeness completed,
12550928,2015-01-15 08:00:42,treat subcases completeness,treat subcases completeness,
12550928,2015-01-20 08:00:44,article 34  WABO applies,article 34  WABO ap;lies,
12550928,2015-01-20 08:00:45,ask stakeholders views,ask stakeholders views,
12550928,2015-01-20 08:00:46,by law,by law,
12550928,2015-01-20 08:00:47,coordination of application,Coordination of application,
12550928,2015-01-20 08:00:48,create subcases content,create subcases content,
12550928,2015-01-20 08:00:49,creating environmental permit decision,creating environmental permit deciRsion,
12550928,2015-01-20 08:00:50,decision date prior to decision,Decision date prior to decision,
12550928,2015-01-20 08:00:51,generating decision environmental permit,generatin decision environmental permit,
12550928,2015-01-20 08:00:52,grounds for refusal,Grounds for refusal,
12550928,2015-01-20 08:00:54,phase decision ready,phase decision readu,
12550928,2015-01-20 08:00:55,procedure change,procedure change,
12550928,2015-01-20 08:00:56,set decision status,set decision status,
12550928,2015-01-20 08:00:57,submit decision,Submit decision,
12550928,2015-01-20 08:00:58,suspension ground applicable,suspension ground applicablse,
12550928,2015-01-27 08:00:30,creating cover letter decision,creating cover letter dcision,
12550928,2015-01-27 08:00:31,phase decision taken,Phase decision taken,
12550928,2015-01-27 08:00:32,register objection and appeal periods,register objetion and appeal periods,
12550928,2015-01-29 08:00:45,record date of decision environmental permit,Record date of decision environmental permit,
12550928,2015-01-29 08:00:46,set decision phase decision permitting decided,set decision phase decision prmitting decided,
12593329,2014-12-22 08:00:11,register submission date request,register submission dater equest,
12593329,2014-12-29 08:01:03,OLO messaging active,LLO messaging active,
12593329,2014-12-29 08:01:04,create procedure confirmation,rceate procedure confirmation,
12593329,2014-12-29 08:01:05,create publication document,create publication document,
12593329,2014-12-29 08:01:06,forward to the competent authority,Forward to the competent authority,
12593329,2014-12-29 08:01:07,phase application received,pmhase application received,
12593329,2014-12-29 08:01:08,publish,publish,
12593329,2014-12-29 08:01:09,registration date publication,registBration date publication,
12593329,2014-12-29 08:01:10,regular procedure without MER,Regular procedure without MER,
12593329,2014-12-29 08:01:11,send confirmation receipt,send confirmation recei;t,
12593329,2014-12-29 08:01:12,send confirmation receipt,send confirmation recei;t,
12593329,2014-12-29 08:01:13,start WABOprocedure,sctart WABOprocedure,
12593329,2015-01-22 08:00:02,article 34  WABO applies,article 34  WABO ap;lies,
12593329,2015-01-22 08:00:03,ask stakeholders views,ask stakeholders views,
12593329,2015-01-22 08:00:04,by law,by law,
12593329,2015-01-22 08:00:05,coordination of application,Coordination of application,
12593329,2015-01-22 08:00:06,create subcases completeness,create subcases completeness,
12593329,2015-01-22 08:00:07,create subcases content,create subcases content,
12593329,2015-01-22 08:00:08,creating cover letter decision,creating cover letter dcision,
12593329,2015-01-22 08:00:09,creating environmental permit decision,creating environmental permit deciRsion,
12593329,2015-01-22 08:00:10,decision date prior to decision,Decision date prior to decision,
12593329,2015-01-22 08:00:11,enter senddate decision,enter senddatr decision,
12593329,2015-01-22 08:00:12,enter senddate decision environmental permit,enter senddatae decision environmental permit,
12593329,2015-01-22 08:00:13,generating decision environmental permit,generatin decision environmental permit,
12593329,2015-01-22 08:00:14,grounds for refusal,Grounds for refusal,
12593329,2015-01-22 08:00:15,phase advice known,pqhase advice known,
12593329,2015-01-22 08:00:16,phase application receptive,phase application receptivXe,
12593329,2015-01-22 08:00:17,phase decision ready,phase decision readu,
12593329,2015-01-22 08:00:18,phase decision sent,phase decision sent,
12593329,2015-01-22 08:00:19,phase decision taken,Phase decision taken,
12593329,2015-01-22 08:00:20,procedure change,procedure change,
12593329,2015-01-22 08:00:21,procedure change,procedure change,
12593329,2015-01-22 08:00:22,register objection and appeal periods,register objetion and appeal periods,
12593329,2015-01-22 08:00:23,request complete,request complet,
12593329,2015-01-22 08:00:24,send letter in progress,send letter in progresws,
12593329,2015-01-22 08:00:25,set decision status,set decision status,
12593329,2015-01-22 08:00:26,submit decision,Submit decision,
12593329,2015-01-22 08:00:27,suspension ground applicable,suspension ground applicablse,
12593329,2015-01-22 08:00:28,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
12593329,2015-01-27 08:00:34,set decision phase decision permitting decided,set decision phase decision prmitting decided,
12593329,2015-02-02 08:00:01,start decision phase decision permitting sent,start decsiion phase decision permitting sent,
12594261,2014-12-22 08:00:12,register submission date request,register submission dater equest,
12594261,2014-12-29 08:01:14,OLO messaging active,LLO messaging active,
12594261,2014-12-29 08:01:15,create procedure confirmation,rceate procedure confirmation,
12594261,2014-12-29 08:01:16,create publication document,create publication document,
12594261,2014-12-29 08:01:17,forward to the competent authority,Forward to the competent authority,
12594261,2014-12-29 08:01:18,phase application received,pmhase application received,
12594261,2014-12-29 08:01:19,publish,publish,
12594261,2014-12-29 08:01:20,registration date publication,registBration date publication,
12594261,2014-12-29 08:01:21,regular procedure without MER,Regular procedure without MER,
12594261,2014-12-29 08:01:22,send confirmation receipt,send confirmation recei;t,
12594261,2014-12-29 08:01:23,send confirmation receipt,send confirmation recei;t,
12594261,2014-12-29 08:01:24,start WABOprocedure,sctart WABOprocedure,
12594261,2015-01-22 08:00:29,article 34  WABO applies,article 34  WABO ap;lies,
12594261,2015-01-22 08:00:30,ask stakeholders views,ask stakeholders views,
12594261,2015-01-22 08:00:32,coordination of application,Coordination of application,
12594261,2015-01-22 08:00:33,create subcases completeness,create subcases completeness,
12594261,2015-01-22 08:00:34,create subcases content,create subcases content,
12594261,2015-01-22 08:00:35,creating cover letter decision,creating cover letter dcision,
12594261,2015-01-22 08:00:36,creating environmental permit decision,creating environmental permit deciRsion,
12594261,2015-01-22 08:00:37,decision date prior to decision,Decision date prior to decision,
12594261,2015-01-22 08:00:41,grounds for refusal,Grounds for refusal,
12594261,2015-01-22 08:00:42,phase advice known,pqhase advice known,
12594261,2015-01-22 08:00:43,phase application receptive,phase application receptivXe,
12594261,2015-01-22 08:00:44,phase decision ready,phase decision readu,
12594261,2015-01-22 08:00:45,phase decision sent,phase decision sent,
12594261,2015-01-22 08:00:46,phase decision taken,Phase decision taken,
12594261,2015-01-22 08:00:47,procedure change,procedure change,
12594261,2015-01-22 08:00:48,procedure change,procedure change,
12594261,2015-01-22 08:00:49,register objection and appeal periods,register objetion and appeal periods,
12594261,2015-01-22 08:00:50,request complete,request complet,
12594261,2015-01-22 08:00:51,send letter in progress,send letter in progresws,
12594261,2015-01-22 08:00:53,submit decision,Submit decision,
12594261,2015-01-22 08:00:55,transcript decision environmental permit to stakeholders,Transcript decision environmental permit to stakeholders,
12594261,2015-01-27 08:00:35,record date of decision environmental permit,Record date of decision environmental permit,
12594261,2015-02-02 08:00:02,enter senddate decision environmental permit,enter senddatae decision environmental permit,
12594996,2014-12-22 08:00:13,register submission date request,register submission dater equest,
12594996,2014-12-29 08:01:25,OLO messaging active,LLO messaging active,
12594996,2014-12-29 08:01:26,create procedure confirmation,rceate procedure confirmation,
12594996,2014-12-29 08:01:27,create publication document,create publication document,
12594996,2014-12-29 08:01:28,forward to the competent authority,Forward to the competent authority,
12594996,2014-12-29 08:01:29,phase application received,pmhase application received,
12594996,2014-12-29 08:01:30,publish,publish,
12594996,2014-12-29 08:01:31,registration date publication,registBration date publication,
12594996,2014-12-29 08:01:32,regular procedure without MER,Regular procedure without MER,
12594996,2014-12-29 08:01:33,send confirmation receipt,send confirmation recei;t,
12594996,2014-12-29 08:01:34,send confirmation receipt,send confirmation recei;t,
12594996,2014-12-29 08:01:35,start WABOprocedure,sctart WABOprocedure,
12594996,2014-12-30 08:00:11,enter senddate acknowledgement,ented senddate acknowledgement,
12594996,2015-01-22 08:00:56,article 34  WABO applies,article 34  WABO ap;lies,
12594996,2015-01-22 08:00:57,ask stakeholders views,ask stakeholders views,
12594996,2015-01-22 08:00:58,by law,by law,
12594996,2015-01-22 08:00:59,coordination of application,Coordination of application,
12594996,2015-01-22 08:01:00,create subcases completeness,create subcases completeness,
12594996,2015-01-22 08:01:01,create subcases content,create subcases content,
