Case,Timestamp,Activity,Activity_fixed,label
0,2023-09-29 09:49:41.170,EVENT 13 END,eVENT 13 END,
1,2023-09-29 09:05:24.364,Check for completeness,check for completeness,
1,2023-09-29 09:05:24.364,New online application received,new online application received,
1,2023-09-29 09:10:28.617,Perform checks,perform checks,
1,2023-09-29 09:13:51.492,Make decision,Make decisio,
1,2023-09-29 09:35:56.908,Notify accept,notify accept,
1,2023-09-29 09:54:59.797,Deliver card,deliver card,
1,2023-09-29 10:09:32.104,EVENT 13 END,eVENT 13 END,
10,2023-09-29 14:47:37.938,Check for completeness,check for completeness,
10,2023-09-29 14:47:37.938,New online application received,new online application received,
10,2023-09-29 14:48:51.317,Request info,request info,
10,2023-09-29 14:54:01.063,info received,Info received,
10,2023-09-29 14:54:11.063,Check for completeness,check for completeness,
10,2023-09-29 15:12:40.802,Perform checks,perform checks,
10,2023-09-29 15:21:56.123,Make decision,Make decisio,
10,2023-09-29 15:22:31.725,Notify accept,notify accept,
10,2023-09-29 15:23:49.967,Deliver card,deliver card,
10,2023-09-29 15:36:59.534,EVENT 13 END,eVENT 13 END,
100,2023-10-04 19:55:31.018,Check for completeness,check for completeness,
100,2023-10-04 19:55:31.018,New online application received,new online application received,
100,2023-10-04 20:02:10.418,Perform checks,perform checks,
100,2023-10-04 20:04:14.751,Make decision,Make decisio,
100,2023-10-04 20:14:48.955,notify reject,botify reject,
100,2023-10-04 20:15:17.086,time out,Time out,
100,2023-10-04 20:15:27.086,EVENT 13 END,eVENT 13 END,
1000,2023-11-28 05:39:07.464,Check for completeness,check for completeness,
1000,2023-11-28 05:39:07.464,New online application received,new online application received,
1000,2023-11-28 05:47:04.358,Perform checks,perform checks,
1000,2023-11-28 05:51:01.707,Make decision,Make decisio,
1000,2023-11-28 05:56:17.716,notify reject,botify reject,
1000,2023-11-28 06:15:25.097,time out,Time out,
1000,2023-11-28 06:15:35.097,EVENT 13 END,eVENT 13 END,
1003,2023-11-28 07:33:25.575,Check for completeness,check for completeness,
1003,2023-11-28 07:33:25.575,New online application received,new online application received,
1003,2023-11-28 07:36:50.795,Request info,request info,
1003,2023-11-28 07:44:06.321,info received,Info received,
1003,2023-11-28 07:44:16.321,Check for completeness,check for completeness,
1003,2023-11-28 07:49:54.853,Request info,request info,
1003,2023-11-28 08:01:51.128,info received,Info received,
1003,2023-11-28 08:02:01.128,Check for completeness,check for completeness,
1003,2023-11-28 08:05:45.775,Perform checks,perform checks,
1003,2023-11-28 08:42:57.111,Make decision,Make decisio,
1003,2023-11-28 08:51:48.686,notify reject,botify reject,
1003,2023-11-28 08:57:01.184,time out,Time out,
1003,2023-11-28 08:57:11.184,EVENT 13 END,eVENT 13 END,
1004,2023-11-28 11:54:14.101,Check for completeness,check for completeness,
1004,2023-11-28 11:54:14.101,New online application received,new online application received,
1004,2023-11-28 11:56:28.698,Perform checks,perform checks,
1004,2023-11-28 12:02:48.847,Make decision,Make decisio,
1004,2023-11-28 12:12:52.168,Notify accept,notify accept,
1004,2023-11-28 12:16:02.873,Deliver card,deliver card,
1004,2023-11-28 12:29:23.024,EVENT 13 END,eVENT 13 END,
1005,2023-11-28 12:19:05.489,Check for completeness,check for completeness,
1005,2023-11-28 12:19:05.489,New online application received,new online application received,
1005,2023-11-28 12:28:30.645,Perform checks,perform checks,
1005,2023-11-28 12:47:36.032,Make decision,Make decisio,
1005,2023-11-28 12:53:52.492,notify reject,botify reject,
1005,2023-11-28 13:09:23.256,time out,Time out,
1005,2023-11-28 13:09:33.256,EVENT 13 END,eVENT 13 END,
1006,2023-11-28 12:24:04.037,Check for completeness,check for completeness,
1006,2023-11-28 12:24:04.037,New online application received,new online application received,
1006,2023-11-28 12:31:15.886,Perform checks,perform checks,
1006,2023-11-28 12:41:07.514,Make decision,Make decisio,
1006,2023-11-28 12:45:02.178,Notify accept,notify accept,
1006,2023-11-28 12:50:34.615,Deliver card,deliver card,
1006,2023-11-28 13:02:42.325,EVENT 13 END,eVENT 13 END,
1007,2023-11-28 13:13:47.278,Check for completeness,check for completeness,
1007,2023-11-28 13:13:47.278,New online application received,new online application received,
1007,2023-11-28 13:25:40.163,Request info,request info,
1007,2023-11-28 13:29:40.731,info received,Info received,
1007,2023-11-28 13:29:50.731,Check for completeness,check for completeness,
1007,2023-11-28 13:33:35.598,Request info,request info,
1007,2023-11-28 13:35:08.608,info received,Info received,
1007,2023-11-28 13:35:18.608,Check for completeness,check for completeness,
1007,2023-11-28 13:35:50.064,Perform checks,perform checks,
1007,2023-11-28 14:15:36.573,Make decision,Make decisio,
1007,2023-11-28 14:40:05.979,Notify accept,notify accept,
1007,2023-11-28 14:44:06.045,Deliver card,deliver card,
1007,2023-11-28 15:13:27.702,EVENT 13 END,eVENT 13 END,
1008,2023-11-28 13:42:34.371,Check for completeness,check for completeness,
1008,2023-11-28 13:42:34.371,New online application received,new online application received,
1008,2023-11-28 14:09:13.162,Request info,request info,
1008,2023-11-28 14:10:08.249,info received,Info received,
1008,2023-11-28 14:10:18.249,Check for completeness,check for completeness,
1008,2023-11-28 14:11:09.526,Perform checks,perform checks,
1008,2023-11-28 14:19:42.257,Make decision,Make decisio,
1008,2023-11-28 14:26:34.138,notify reject,botify reject,
1008,2023-11-28 14:35:22.998,review request received,rview request received,
1008,2023-11-28 14:35:32.998,Check for completeness,check for completeness,
1008,2023-11-28 14:45:43.050,Request info,request info,
1008,2023-11-28 14:54:56.850,info received,Info received,
1008,2023-11-28 14:55:06.850,Check for completeness,check for completeness,
1008,2023-11-28 15:08:52.042,Perform checks,perform checks,
1008,2023-11-28 15:20:34.453,Make decision,Make decisio,
1008,2023-11-28 15:22:41.128,notify reject,botify reject,
1008,2023-11-28 15:35:46.019,time out,Time out,
1008,2023-11-28 15:35:56.019,EVENT 13 END,eVENT 13 END,
1009,2023-11-28 14:09:55.900,Check for completeness,check for completeness,
1009,2023-11-28 14:09:55.900,New online application received,new online application received,
1009,2023-11-28 14:17:12.474,Request info,request info,
1009,2023-11-28 14:19:26.114,info received,Info received,
1009,2023-11-28 14:19:36.114,Check for completeness,check for completeness,
1009,2023-11-28 14:23:50.845,Request info,request info,
1009,2023-11-28 14:25:40.567,info received,Info received,
1009,2023-11-28 14:25:50.567,Check for completeness,check for completeness,
1009,2023-11-28 14:40:42.249,Request info,request info,
1009,2023-11-28 14:55:36.010,info received,Info received,
1009,2023-11-28 14:55:46.010,Check for completeness,check for completeness,
1009,2023-11-28 14:55:56.247,Perform checks,perform checks,
1009,2023-11-28 15:24:41.032,Make decision,Make decisio,
1009,2023-11-28 15:26:15.559,notify reject,botify reject,
1009,2023-11-28 15:30:18.528,review request received,rview request received,
1009,2023-11-28 15:30:28.528,Check for completeness,check for completeness,
1009,2023-11-28 15:31:48.982,Perform checks,perform checks,
1009,2023-11-28 15:44:06.688,Make decision,Make decisio,
1009,2023-11-28 16:02:06.491,notify reject,botify reject,
1009,2023-11-28 16:03:56.324,time out,Time out,
1009,2023-11-28 16:04:06.324,EVENT 13 END,eVENT 13 END,
101,2023-10-04 20:15:16.017,Check for completeness,check for completeness,
101,2023-10-04 20:15:16.017,New online application received,new online application received,
101,2023-10-04 20:16:25.688,Perform checks,perform checks,
101,2023-10-04 20:22:43.366,Make decision,Make decisio,
101,2023-10-04 20:27:30.817,notify reject,botify reject,
101,2023-10-04 20:31:38.809,time out,Time out,
101,2023-10-04 20:31:48.809,EVENT 13 END,eVENT 13 END,
1011,2023-11-28 14:55:06.909,Check for completeness,check for completeness,
1011,2023-11-28 14:55:06.909,New online application received,new online application received,
1011,2023-11-28 15:20:05.561,Perform checks,perform checks,
1011,2023-11-28 15:28:35.931,Make decision,Make decisio,
1011,2023-11-28 15:47:32.002,Notify accept,notify accept,
1011,2023-11-28 15:49:50.211,Deliver card,deliver card,
1011,2023-11-28 16:11:36.435,EVENT 13 END,eVENT 13 END,
1012,2023-11-28 15:16:40.033,Check for completeness,check for completeness,
1012,2023-11-28 15:16:40.033,New online application received,new online application received,
1012,2023-11-28 15:28:58.654,Request info,request info,
1012,2023-11-28 15:31:15.808,info received,Info received,
1012,2023-11-28 15:31:25.808,Check for completeness,check for completeness,
1012,2023-11-28 15:34:06.193,Perform checks,perform checks,
1012,2023-11-28 16:13:08.410,Make decision,Make decisio,
1012,2023-11-28 16:14:12.786,notify reject,botify reject,
1012,2023-11-28 16:15:35.001,review request received,rview request received,
1012,2023-11-28 16:15:45.001,Check for completeness,check for completeness,
1012,2023-11-28 16:15:51.808,Perform checks,perform checks,
1012,2023-11-28 16:18:49.246,Make decision,Make decisio,
1012,2023-11-28 16:21:36.834,notify reject,botify reject,
1012,2023-11-28 16:38:47.892,time out,Time out,
1012,2023-11-28 16:38:57.892,EVENT 13 END,eVENT 13 END,
1013,2023-11-28 15:27:54.925,Check for completeness,check for completeness,
1013,2023-11-28 15:27:54.925,New online application received,new online application received,
1013,2023-11-28 15:37:09.112,Perform checks,perform checks,
1013,2023-11-28 15:47:14.413,Make decision,Make decisio,
1013,2023-11-28 16:04:15.022,Notify accept,notify accept,
1013,2023-11-28 16:13:58.413,Deliver card,deliver card,
1013,2023-11-28 16:29:42.731,EVENT 13 END,eVENT 13 END,
1014,2023-11-28 17:16:53.790,Check for completeness,check for completeness,
1014,2023-11-28 17:16:53.790,New online application received,new online application received,
1014,2023-11-28 17:19:06.710,Request info,request info,
1014,2023-11-28 17:27:15.730,info received,Info received,
1014,2023-11-28 17:27:25.730,Check for completeness,check for completeness,
1014,2023-11-28 17:44:14.674,Perform checks,perform checks,
1014,2023-11-28 17:58:07.765,Make decision,Make decisio,
1014,2023-11-28 17:58:14.896,Notify accept,notify accept,
1014,2023-11-28 18:58:04.872,Deliver card,deliver card,
1014,2023-11-28 19:04:44.311,EVENT 13 END,eVENT 13 END,
1016,2023-11-28 19:37:14.993,Check for completeness,check for completeness,
1016,2023-11-28 19:37:14.993,New online application received,new online application received,
1016,2023-11-28 19:40:47.952,Perform checks,perform checks,
1016,2023-11-28 19:51:16.190,Make decision,Make decisio,
1016,2023-11-28 20:02:05.397,notify reject,botify reject,
1016,2023-11-28 20:03:04.095,time out,Time out,
1016,2023-11-28 20:03:14.095,EVENT 13 END,eVENT 13 END,
1017,2023-11-28 21:27:13.112,Check for completeness,check for completeness,
1017,2023-11-28 21:27:13.112,New online application received,new online application received,
1017,2023-11-28 21:41:53.612,Perform checks,perform checks,
1017,2023-11-28 21:51:11.381,Make decision,Make decisio,
1017,2023-11-28 22:03:03.483,Notify accept,notify accept,
1017,2023-11-28 22:05:27.602,Deliver card,deliver card,
1017,2023-11-28 22:10:30.530,EVENT 13 END,eVENT 13 END,
1018,2023-11-28 21:30:33.885,Check for completeness,check for completeness,
1018,2023-11-28 21:30:33.885,New online application received,new online application received,
1018,2023-11-28 21:34:43.459,Perform checks,perform checks,
1018,2023-11-28 21:36:55.031,Make decision,Make decisio,
1018,2023-11-28 21:40:26.957,notify reject,botify reject,
1018,2023-11-28 21:49:56.565,time out,Time out,
1018,2023-11-28 21:50:06.565,EVENT 13 END,eVENT 13 END,
1019,2023-11-28 21:36:45.026,Check for completeness,check for completeness,
1019,2023-11-28 21:36:45.026,New online application received,new online application received,
1019,2023-11-28 21:42:46.125,Request info,request info,
1019,2023-11-28 21:52:35.787,info received,Info received,
1019,2023-11-28 21:52:45.787,Check for completeness,check for completeness,
1019,2023-11-28 22:15:42.869,Request info,request info,
1019,2023-11-28 22:33:35.416,info received,Info received,
1019,2023-11-28 22:33:45.416,Check for completeness,check for completeness,
1019,2023-11-28 22:40:15.122,Request info,request info,
1019,2023-11-28 22:44:38.481,info received,Info received,
1019,2023-11-28 22:44:48.481,Check for completeness,check for completeness,
1019,2023-11-28 22:48:50.586,Perform checks,perform checks,
1019,2023-11-28 23:14:56.929,Make decision,Make decisio,
1019,2023-11-28 23:33:43.114,Notify accept,notify accept,
1019,2023-11-28 23:34:34.726,Deliver card,deliver card,
1019,2023-11-29 00:03:40.802,EVENT 13 END,eVENT 13 END,
102,2023-10-04 21:14:24.966,Check for completeness,check for completeness,
102,2023-10-04 21:14:24.966,New online application received,new online application received,
102,2023-10-04 21:23:37.532,Request info,request info,
102,2023-10-04 21:37:17.505,info received,Info received,
102,2023-10-04 21:37:27.505,Check for completeness,check for completeness,
102,2023-10-04 21:43:38.344,Request info,request info,
102,2023-10-04 21:45:32.692,info received,Info received,
102,2023-10-04 21:45:42.692,Check for completeness,check for completeness,
102,2023-10-04 22:16:46.744,Request info,request info,
102,2023-10-04 22:18:42.305,info received,Info received,
102,2023-10-04 22:18:52.305,Check for completeness,check for completeness,
102,2023-10-04 22:19:09.528,Request info,request info,
102,2023-10-04 22:21:33.420,info received,Info received,
102,2023-10-04 22:21:43.420,Check for completeness,check for completeness,
102,2023-10-04 22:28:01.143,Request info,request info,
102,2023-10-04 22:55:04.164,info received,Info received,
102,2023-10-04 22:55:14.164,Check for completeness,check for completeness,
102,2023-10-04 22:56:15.724,Request info,request info,
102,2023-10-04 23:06:16.110,info received,Info received,
102,2023-10-04 23:06:26.110,Check for completeness,check for completeness,
102,2023-10-04 23:08:29.591,Perform checks,perform checks,
102,2023-10-04 23:14:23.877,Make decision,Make decisio,
